algoritmo,tamanho,tipo,execucao,comparacoes,movimentacoes,tempo_ms
Shellsort,22000000,2,1,570548763,1000490650,458.573044
Mergesort,22000000,2,1,274506560,1076891136,541.450629
Quicksort,22000000,2,1,1055896819,2169962993,1963.707748
Heapsort,22000000,2,1,958750390,1504125582,1778.210860
Contagem,22000000,2,1,21999999,44000000,151.797210
Balde,22000000,2,1,43999999,88000000,791.623070
Radixsort C.,22000000,2,1,0,396000000,2354.044510
Radixsort B.,22000000,2,1,0,396000000,21180.280113
Shellsort,22000000,2,2,570548763,1000490650,456.133223
Mergesort,22000000,2,2,274506560,1076891136,540.212664
Quicksort,22000000,2,2,1079145107,2173597898,1956.707326
Heapsort,22000000,2,2,958750390,1504125582,1826.007694
Contagem,22000000,2,2,21999999,44000000,150.207377
Balde,22000000,2,2,43999999,88000000,785.799571
Radixsort C.,22000000,2,2,0,396000000,2361.168274
Radixsort B.,22000000,2,2,0,396000000,21012.965422
Shellsort,22000000,2,3,570548763,1000490650,456.695947
Mergesort,22000000,2,3,274506560,1076891136,542.757040
Quicksort,22000000,2,3,1054897343,2093638720,1914.652415
Heapsort,22000000,2,3,958750390,1504125582,1832.403975
Contagem,22000000,2,3,21999999,44000000,153.447947
Balde,22000000,2,3,43999999,88000000,778.518870
Radixsort C.,22000000,2,3,0,396000000,2344.954948
Radixsort B.,22000000,2,3,0,396000000,20999.192686
Shellsort,22000000,3,1,640021643,1065656768,1624.924739
Mergesort,22000000,3,1,384878072,927826172,1306.137047
Quicksort,22000000,3,1,532671896,1001438841,1435.735816
Heapsort,22000000,3,1,907569140,1427353707,3182.647429
Contagem,22000000,3,1,21999999,44000000,894.100453
Balde,22000000,3,1,44083496,88083497,6190.804438
Radixsort C.,22000000,3,1,0,396000000,2086.385576
Radixsort B.,22000000,3,1,0,396000000,21316.706303
Shellsort,22000000,3,2,639923465,1065560295,1602.762057
Mergesort,22000000,3,2,384890156,927836407,1314.847152
Quicksort,22000000,3,2,505552534,956559465,1386.777355
Heapsort,22000000,3,2,907586050,1427379072,3186.144322
Contagem,22000000,3,2,21999999,44000001,871.909904
Balde,22000000,3,2,44082938,88082940,4412.472750
Radixsort C.,22000000,3,2,0,396000000,2090.192852
Radixsort B.,22000000,3,2,0,396000000,21454.102261
Shellsort,22000000,3,3,639794713,1065428635,1603.249490
Mergesort,22000000,3,3,384814582,927759440,1303.756243
Quicksort,22000000,3,3,546497809,1015622680,1369.310700
Heapsort,22000000,3,3,907387518,1427081274,3175.428329
Contagem,22000000,3,3,21999999,44000000,887.212758
Balde,22000000,3,3,44083169,88083170,6191.025630
Radixsort C.,22000000,3,3,0,396000000,2101.188355
Radixsort B.,22000000,3,3,0,396000000,21376.303092
Shellsort,23000000,1,1,436428366,872856732,374.600462
Mergesort,23000000,1,1,276838336,841283904,461.029907
Quicksort,23000000,1,1,1074941070,2146109880,2037.797213
Heapsort,23000000,1,1,1078212118,1686318174,1734.986430
Contagem,23000000,1,1,22999999,68999999,150.592351
Balde,23000000,1,1,45999999,114999999,896.309164
Radixsort C.,23000000,1,1,0,414000000,2031.283596
Radixsort B.,23000000,1,1,0,414000000,22683.484570
Shellsort,23000000,1,2,436428366,872856732,375.547253
Mergesort,23000000,1,2,276838336,841283904,458.859400
Quicksort,23000000,1,2,1069948808,2153788360,2091.076992
Heapsort,23000000,1,2,1078212118,1686318174,1779.733155
Contagem,23000000,1,2,22999999,68999999,150.603944
Balde,23000000,1,2,45999999,114999999,886.350198
Radixsort C.,23000000,1,2,0,414000000,2029.617215
Radixsort B.,23000000,1,2,0,414000000,22534.629980
Shellsort,23000000,1,3,436428366,872856732,342.620666
Mergesort,23000000,1,3,276838336,841283904,458.779151
Quicksort,23000000,1,3,1114965781,2220159901,2057.256486
Heapsort,23000000,1,3,1078212118,1686318174,1764.913963
Contagem,23000000,1,3,22999999,68999999,149.789927
Balde,23000000,1,3,45999999,114999999,885.639198
Radixsort C.,23000000,1,3,0,414000000,2031.341077
Radixsort B.,23000000,1,3,0,414000000,22588.983035
Shellsort,23000000,2,1,591994416,1044599696,474.260453
Mergesort,23000000,2,1,287607232,1128891136,566.949287
Quicksort,23000000,2,1,1096087409,2206274260,2157.299286
Heapsort,23000000,2,1,1004875658,1576313484,1859.460826
Contagem,23000000,2,1,22999999,46000000,154.245902
Balde,23000000,2,1,45999999,92000000,845.467879
Radixsort C.,23000000,2,1,0,414000000,2451.684853
Radixsort B.,23000000,2,1,0,414000000,30375.356342
Shellsort,23000000,2,2,591994416,1044599696,475.816692
Mergesort,23000000,2,2,287607232,1128891136,578.000944
Quicksort,23000000,2,2,1146495520,2256818078,2080.486578
Heapsort,23000000,2,2,1004875658,1576313484,1898.000755
Contagem,23000000,2,2,22999999,46000000,152.595305
Balde,23000000,2,2,45999999,92000000,902.852813
Radixsort C.,23000000,2,2,0,414000000,2453.971439
Radixsort B.,23000000,2,2,0,414000000,30091.769252
Shellsort,23000000,2,3,591994416,1044599696,454.630903
Mergesort,23000000,2,3,287607232,1128891136,566.238705
Quicksort,23000000,2,3,1116228230,2189423607,2082.816954
Heapsort,23000000,2,3,1004875658,1576313484,1864.775451
Contagem,23000000,2,3,22999999,46000000,153.749598
Balde,23000000,2,3,45999999,92000000,818.072708
Radixsort C.,23000000,2,3,0,414000000,2463.968958
Radixsort B.,23000000,2,3,0,414000000,30116.720969
Shellsort,23000000,3,1,665422708,1111606839,1669.981986
Mergesort,23000000,3,1,400759227,969762263,1366.131102
Quicksort,23000000,3,1,553894717,1026496542,1411.288505
Heapsort,23000000,3,1,945171982,1486757970,3361.991718
Contagem,23000000,3,1,22999999,46000000,906.212046
Balde,23000000,3,1,46080230,92080231,6527.554740
Radixsort C.,23000000,3,1,0,414000000,2172.316553
Radixsort B.,23000000,3,1,0,414000000,22061.110140
Shellsort,23000000,3,2,665343571,1111531323,1650.115389
Mergesort,23000000,3,2,400785381,969790094,1347.956589
Quicksort,23000000,3,2,505568982,971539305,1418.626546
Heapsort,23000000,3,2,945363354,1487045028,3322.700280
Contagem,23000000,3,2,22999999,46000002,915.977547
Balde,23000000,3,2,46079803,92079806,6493.970233
Radixsort C.,23000000,3,2,0,414000000,2187.626809
Radixsort B.,23000000,3,2,0,414000000,22701.487968
Shellsort,23000000,3,3,665237155,1111424442,1649.514740
Mergesort,23000000,3,3,400777511,969775558,1368.284358
Quicksort,23000000,3,3,553822368,1035196223,1412.471154
Heapsort,23000000,3,3,945200646,1486800966,3313.455107
Contagem,23000000,3,3,22999999,46000000,908.756213
Balde,23000000,3,3,46079955,92079956,6396.635592
Radixsort C.,23000000,3,3,0,414000000,2175.989939
Radixsort B.,23000000,3,3,0,414000000,21890.303305
Shellsort,24000000,1,1,456428366,912856732,393.294747
Mergesort,24000000,1,1,289779456,880225024,481.373461
Quicksort,24000000,1,1,1177317041,2320479263,2110.351881
Heapsort,24000000,1,1,1128099342,1764149010,1865.748710
Contagem,24000000,1,1,23999999,71999999,156.929475
Balde,24000000,1,1,47999999,119999999,925.200788
Radixsort C.,24000000,1,1,0,432000000,2116.229369
Radixsort B.,24000000,1,1,0,432000000,16046.757448
Shellsort,24000000,1,2,456428366,912856732,390.501241
Mergesort,24000000,1,2,289779456,880225024,479.840061
Quicksort,24000000,1,2,1123061253,2242847037,2098.081395
Heapsort,24000000,1,2,1128099342,1764149010,1856.398915
Contagem,24000000,1,2,23999999,71999999,155.320504
Balde,24000000,1,2,47999999,119999999,927.493171
Radixsort C.,24000000,1,2,0,432000000,2122.749760
Radixsort B.,24000000,1,2,0,432000000,16182.350832
Shellsort,24000000,1,3,456428366,912856732,392.635221
Mergesort,24000000,1,3,289779456,880225024,484.782073
Quicksort,24000000,1,3,1134368465,2277183162,2187.978050
Heapsort,24000000,1,3,1128099342,1764149010,1808.101028
Contagem,24000000,1,3,23999999,71999999,155.216299
Balde,24000000,1,3,47999999,119999999,929.682326
Radixsort C.,24000000,1,3,0,432000000,2119.976928
Radixsort B.,24000000,1,3,0,432000000,16156.642227
Shellsort,24000000,2,1,633523458,1110297560,487.171258
Mergesort,24000000,2,1,300666112,1180891136,597.642088
Quicksort,24000000,2,1,1141800022,2281846704,2160.973022
Heapsort,24000000,2,1,1051331214,1648996818,1992.293111
Contagem,24000000,2,1,23999999,48000000,162.527242
Balde,24000000,2,1,47999999,96000000,899.560489
Radixsort C.,24000000,2,1,0,432000000,2575.256112
Radixsort B.,24000000,2,1,0,432000000,21490.014632
Shellsort,24000000,2,2,633523458,1110297560,505.022400
Mergesort,24000000,2,2,300666112,1180891136,591.343588
Quicksort,24000000,2,2,1153119286,2268373676,2083.334980
Heapsort,24000000,2,2,1051331214,1648996818,1999.199524
Contagem,24000000,2,2,23999999,48000000,161.994201
Balde,24000000,2,2,47999999,96000000,854.257536
Radixsort C.,24000000,2,2,0,432000000,2561.436721
Radixsort B.,24000000,2,2,0,432000000,21585.811123
Shellsort,24000000,2,3,633523458,1110297560,507.848103
Mergesort,24000000,2,3,300666112,1180891136,589.467329
Quicksort,24000000,2,3,1137280514,2315105414,2226.960643
Heapsort,24000000,2,3,1051331214,1648996818,1942.693283
Contagem,24000000,2,3,23999999,48000000,161.672714
Balde,24000000,2,3,47999999,96000000,876.688763
Radixsort C.,24000000,2,3,0,432000000,2573.995727
Radixsort B.,24000000,2,3,0,432000000,21671.552057
Shellsort,24000000,3,1,676428603,1142903820,1622.535903
Mergesort,24000000,3,1,409375072,1004134831,1338.264213
Quicksort,24000000,3,1,491643838,934007327,1372.558743
Heapsort,24000000,3,1,964010224,1518015333,3216.480227
Contagem,24000000,3,1,23999999,48000000,921.223306
Balde,24000000,3,1,48064215,96064216,6292.922478
Radixsort C.,24000000,3,1,0,432000000,2276.512070
Radixsort B.,24000000,3,1,0,432000000,21431.843266
Shellsort,24000000,3,2,676548859,1143020391,1627.156429
Mergesort,24000000,3,2,409353908,1004108973,1347.028656
Quicksort,24000000,3,2,505711200,975841579,1383.725781
Heapsort,24000000,3,2,963973186,1517959776,3190.068025
Contagem,24000000,3,2,23999999,48000000,916.395906
Balde,24000000,3,2,48063523,96063524,4463.119173
Radixsort C.,24000000,3,2,0,432000000,2269.680249
Radixsort B.,24000000,3,2,0,432000000,21526.515219
Shellsort,24000000,3,3,676415925,1142882997,1668.022055
Mergesort,24000000,3,3,409319741,1004073314,1349.329979
Quicksort,24000000,3,3,496439017,930177926,1396.018337
Heapsort,24000000,3,3,963832478,1517748714,3257.461583
Contagem,24000000,3,3,23999999,48000000,893.578797
Balde,24000000,3,3,48975835,96975836,4483.498627
Radixsort C.,24000000,3,3,0,432000000,2274.763553
Radixsort B.,24000000,3,3,0,432000000,21463.215081
Shellsort,25000000,1,1,476428366,952856732,374.801400
Mergesort,25000000,1,1,303611776,920057344,495.992973
Quicksort,25000000,1,1,1217950051,2401397310,2200.314537
Heapsort,25000000,1,1,1177985146,1841977716,1933.862140
Contagem,25000000,1,1,24999999,74999999,161.530863
Balde,25000000,1,1,49999999,124999999,958.643235
Radixsort C.,25000000,1,1,0,450000000,2212.183427
Radixsort B.,25000000,1,1,0,450000000,25884.247565
Shellsort,25000000,1,2,476428366,952856732,411.765744
Mergesort,25000000,1,2,303611776,920057344,500.367512
Quicksort,25000000,1,2,1215691195,2445335169,2293.691602
Heapsort,25000000,1,2,1177985146,1841977716,1946.554267
Contagem,25000000,1,2,24999999,74999999,161.035258
Balde,25000000,1,2,49999999,124999999,964.027073
Radixsort C.,25000000,1,2,0,450000000,2216.595540
Radixsort B.,25000000,1,2,0,450000000,25835.230925
Shellsort,25000000,1,3,476428366,952856732,410.334314
Mergesort,25000000,1,3,303611776,920057344,498.699175
Quicksort,25000000,1,3,1259024528,2456893957,2205.208358
Heapsort,25000000,1,3,1177985146,1841977716,1935.240419
Contagem,25000000,1,3,24999999,74999999,163.026409
Balde,25000000,1,3,49999999,124999999,965.744439
Radixsort C.,25000000,1,3,0,450000000,2221.390394
Radixsort B.,25000000,1,3,0,450000000,25857.552569
Shellsort,25000000,2,1,659001783,1156767722,527.050494
Mergesort,25000000,2,1,312833792,1232891136,615.314223
Quicksort,25000000,2,1,1196052892,2383758238,2227.135669
Heapsort,25000000,2,1,1097545398,1721318094,2099.344364
Contagem,25000000,2,1,24999999,50000000,169.120061
Balde,25000000,2,1,49999999,100000000,891.894046
Radixsort C.,25000000,2,1,0,450000000,2664.388616
Radixsort B.,25000000,2,1,0,450000000,32593.165891
Shellsort,25000000,2,2,659001783,1156767722,530.701321
Mergesort,25000000,2,2,312833792,1232891136,615.691094
Quicksort,25000000,2,2,1206954830,2416048779,2230.273709
Heapsort,25000000,2,2,1097545398,1721318094,2028.625656
Contagem,25000000,2,2,24999999,50000000,172.966098
Balde,25000000,2,2,49999999,100000000,911.713220
Radixsort C.,25000000,2,2,0,450000000,2670.090309
Radixsort B.,25000000,2,2,0,450000000,33377.142563
Shellsort,25000000,2,3,659001783,1156767722,508.826881
Mergesort,25000000,2,3,312833792,1232891136,611.466229
Quicksort,25000000,2,3,1194354079,2382032216,2214.604739
Heapsort,25000000,2,3,1097545398,1721318094,2033.366311
Contagem,25000000,2,3,24999999,50000000,165.272486
Balde,25000000,2,3,49999999,100000000,913.221617
Radixsort C.,25000000,2,3,0,450000000,2674.863022
Radixsort B.,25000000,2,3,0,450000000,33181.893933
Shellsort,25000000,3,1,706355588,1193340496,1700.794360
Mergesort,25000000,3,1,427874447,1048807342,1394.588933
Quicksort,25000000,3,1,501033421,951357438,1420.012229
Heapsort,25000000,3,1,1005786082,1583679120,3387.786160
Contagem,25000000,3,1,24999999,50000001,931.937693
Balde,25000000,3,1,50062761,100062763,6631.208975
Radixsort C.,25000000,3,1,0,450000000,2381.449179
Radixsort B.,25000000,3,1,0,450000000,22567.739555
Shellsort,25000000,3,2,706442467,1193435301,1684.155620
Mergesort,25000000,3,2,427965887,1048902906,1416.350017
Quicksort,25000000,3,2,511843261,969780336,1425.365197
Heapsort,25000000,3,2,1005935686,1583903526,3409.844077
Contagem,25000000,3,2,24999999,50000000,945.324407
Balde,25000000,3,2,50062764,100062765,6573.919306
Radixsort C.,25000000,3,2,0,450000000,2351.669782
Radixsort B.,25000000,3,2,0,450000000,22351.898940
Shellsort,25000000,3,3,706319790,1193309511,1699.997312
Mergesort,25000000,3,3,427903914,1048835975,1395.983625
Quicksort,25000000,3,3,536041807,996702165,1420.692848
Heapsort,25000000,3,3,1005835826,1583753736,3393.195002
Contagem,25000000,3,3,24999999,50000000,926.187808
Balde,25000000,3,3,50062867,100062868,6686.360194
Radixsort C.,25000000,3,3,0,450000000,2787.417684
Radixsort B.,25000000,3,3,0,450000000,36812.198452
Shellsort,26000000,1,1,496428366,992856732,425.902920
Mergesort,26000000,1,1,315913024,958358592,527.398940
Quicksort,26000000,1,1,1230787471,2471406447,2289.114030
Heapsort,26000000,1,1,1227870942,1919806410,1960.709254
Contagem,26000000,1,1,25999999,77999999,168.171245
Balde,26000000,1,1,51999999,129999999,999.372179
Radixsort C.,26000000,1,1,0,468000000,2312.688586
Radixsort B.,26000000,1,1,0,468000000,21663.194588
Shellsort,26000000,1,2,496428366,992856732,428.264658
Mergesort,26000000,1,2,315913024,958358592,529.289866
Quicksort,26000000,1,2,1240845744,2478159201,2280.946045
Heapsort,26000000,1,2,1227870942,1919806410,1953.284327
Contagem,26000000,1,2,25999999,77999999,168.144006
Balde,26000000,1,2,51999999,129999999,1013.266163
Radixsort C.,26000000,1,2,0,468000000,2292.539124
Radixsort B.,26000000,1,2,0,468000000,21806.553312
Shellsort,26000000,1,3,496428366,992856732,390.007732
Mergesort,26000000,1,3,315913024,958358592,524.266068
Quicksort,26000000,1,3,1216377127,2456035581,2323.046075
Heapsort,26000000,1,3,1227870942,1919806410,1980.863185
Contagem,26000000,1,3,25999999,77999999,166.492012
Balde,26000000,1,3,51999999,129999999,1031.592585
Radixsort C.,26000000,1,3,0,468000000,2301.053390
Radixsort B.,26000000,1,3,0,468000000,21610.816341
Shellsort,26000000,2,1,681022732,1199490444,547.121452
Mergesort,26000000,2,1,326532544,1284891136,644.042694
Quicksort,26000000,2,1,1242473571,2481768579,2336.654052
Heapsort,26000000,2,1,1144992038,1795488054,2180.038591
Contagem,26000000,2,1,25999999,52000000,174.649661
Balde,26000000,2,1,51999999,104000000,911.954877
Radixsort C.,26000000,2,1,0,468000000,2782.731717
Radixsort B.,26000000,2,1,0,468000000,27067.077010
Shellsort,26000000,2,2,681022732,1199490444,549.490033
Mergesort,26000000,2,2,326532544,1284891136,721.395148
Quicksort,26000000,2,2,1217320244,2445798646,2326.383796
Heapsort,26000000,2,2,1144992038,1795488054,2121.473242
Contagem,26000000,2,2,25999999,52000000,178.082089
Balde,26000000,2,2,51999999,104000000,953.084998
Radixsort C.,26000000,2,2,0,468000000,2787.100388
Radixsort B.,26000000,2,2,0,468000000,27049.984362
Shellsort,26000000,2,3,681022732,1199490444,547.145687
Mergesort,26000000,2,3,326532544,1284891136,641.644918
Quicksort,26000000,2,3,1266110609,2528266486,2346.464951
Heapsort,26000000,2,3,1144992038,1795488054,2180.306088
Contagem,26000000,2,3,25999999,52000000,175.639264
Balde,26000000,2,3,51999999,104000000,951.307358
Radixsort C.,26000000,2,3,0,468000000,2773.967902
Radixsort B.,26000000,2,3,0,468000000,27039.230375
Shellsort,26000000,3,1,727506604,1234767941,1714.998305
Mergesort,26000000,3,1,441115079,1088168263,1443.421606
Quicksort,26000000,3,1,502948503,962155504,1419.355287
Heapsort,26000000,3,1,1035061484,1630592223,3417.254057
Contagem,26000000,3,1,25999999,52000000,936.288136
Balde,26000000,3,1,52060287,104060288,6693.778765
Radixsort C.,26000000,3,1,0,468000000,2458.438311
Radixsort B.,26000000,3,1,0,468000000,22989.400708
Shellsort,26000000,3,2,727420607,1234677003,1717.740616
Mergesort,26000000,3,2,441089353,1088140374,1438.429587
Quicksort,26000000,3,2,530571378,1010551337,1426.654845
Heapsort,26000000,3,2,1034979092,1630468635,3453.612653
Contagem,26000000,3,2,25999999,52000000,948.598501
Balde,26000000,3,2,52059933,104059934,6754.122523
Radixsort C.,26000000,3,2,0,468000000,2489.304602
Radixsort B.,26000000,3,2,0,468000000,22858.212594
Shellsort,26000000,3,3,727529461,1234787272,1721.865886
Mergesort,26000000,3,3,441120218,1088175867,1420.592414
Quicksort,26000000,3,3,538054544,1021524379,1413.859142
Heapsort,26000000,3,3,1035151518,1630727274,3363.197136
Contagem,26000000,3,3,25999999,52000001,933.694171
Balde,26000000,3,3,52059269,104059271,6697.870231
Radixsort C.,26000000,3,3,0,468000000,2459.564876
Radixsort B.,26000000,3,3,0,468000000,22834.741196
Shellsort,27000000,1,1,516428366,1032856732,443.110529
Mergesort,27000000,1,1,328714176,997159744,547.043647
Quicksort,27000000,1,1,1347253423,2716878550,2490.081604
Heapsort,27000000,1,1,1277756830,1997635242,2041.437913
Contagem,27000000,1,1,26999999,80999999,174.384747
Balde,27000000,1,1,53999999,134999999,1047.692835
Radixsort C.,27000000,1,1,0,486000000,2389.449959
Radixsort B.,27000000,1,1,0,486000000,27700.454417
Shellsort,27000000,1,2,516428366,1032856732,441.147735
Mergesort,27000000,1,2,328714176,997159744,543.493115
Quicksort,27000000,1,2,1345797916,2683471000,2414.370178
Heapsort,27000000,1,2,1277756830,1997635242,2016.100732
