algoritmo,tamanho,tipo,execucao,comparacoes,movimentacoes,tempo_ms
Mergesort,84000000,1,2,1091688448,3309470720,1804.884478
Quicksort,84000000,1,2,4682630320,9237128503,7802.948257
Heapsort,84000000,1,2,4246526478,6621789714,6463.405249
Contagem,84000000,1,2,83999999,251999999,548.948241
Balde,84000000,1,2,167999999,419999999,3228.189932
Radixsort C.,84000000,1,2,0,1512000000,7607.703571
Radixsort B.,84000000,1,2,0,1512000000,67849.200973
Shellsort,84000000,1,3,1728667902,3457335804,1478.323359
Mergesort,84000000,1,3,1091688448,3309470720,1791.875277
Quicksort,84000000,1,3,4311894350,8698759425,7957.142242
Heapsort,84000000,1,3,4246526478,6621789714,6474.611925
Contagem,84000000,1,3,83999999,251999999,551.367245
Balde,84000000,1,3,167999999,419999999,3222.443097
Radixsort C.,84000000,1,3,0,1512000000,7614.590289
Radixsort B.,84000000,1,3,0,1512000000,68182.336418
Shellsort,84000000,2,1,2347113029,4114521460,1867.708592
Mergesort,84000000,2,1,1126093824,4435564544,2212.612524
Quicksort,84000000,2,1,4377466112,8652449240,7865.565141
Heapsort,84000000,2,1,3990004414,6237006618,7000.424262
Contagem,84000000,2,1,83999999,168000000,573.260730
Balde,84000000,2,1,167999999,336000000,2972.407806
Radixsort C.,84000000,2,1,0,1512000000,9219.547528
Radixsort B.,84000000,2,1,0,1512000000,92614.911909
Shellsort,84000000,2,2,2347113029,4114521460,1854.840160
Mergesort,84000000,2,2,1126093824,4435564544,2208.538408
Quicksort,84000000,2,2,4364933480,8736822290,7896.999589
Heapsort,84000000,2,2,3990004414,6237006618,6996.556614
Contagem,84000000,2,2,83999999,168000000,576.493915
Balde,84000000,2,2,167999999,336000000,2988.183688
Radixsort C.,84000000,2,2,0,1512000000,9207.585426
Radixsort B.,84000000,2,2,0,1512000000,92544.690515
Shellsort,84000000,2,3,2347113029,4114521460,1858.648755
Mergesort,84000000,2,3,1126093824,4435564544,2444.548935
Quicksort,84000000,2,3,4418709605,8761587816,7976.463204
Heapsort,84000000,2,3,3990004414,6237006618,7041.409546
Contagem,84000000,2,3,83999999,168000000,572.916384
Balde,84000000,2,3,167999999,336000000,2999.235177
Radixsort C.,84000000,2,3,0,1512000000,9220.119859
Radixsort B.,84000000,2,3,0,1512000000,92699.239850
Shellsort,84000000,3,1,3706357021,5474561944,12154.366571
Mergesort,84000000,3,1,2106821241,4370254178,8878.500749
Quicksort,84000000,3,1,4392869878,8494420762,11279.174763
Heapsort,84000000,3,1,4109015742,6415523610,29936.990532
Contagem,84000000,3,1,83999999,168000021,4356.477855
Balde,84000000,3,1,169298898,337298920,56898.073943
Radixsort C.,84000000,3,1,0,1512000000,7730.685400
Radixsort B.,84000000,3,1,0,1512000000,181176.750363
Shellsort,84000000,3,2,3706385428,5474593725,12184.120641
Mergesort,84000000,3,2,2106817823,4370243804,8884.557802
Quicksort,84000000,3,2,4183758225,8241420749,11227.253601
Heapsort,84000000,3,2,4109000740,6415501107,30013.414193
Contagem,84000000,3,2,83999999,168000013,4327.042073
Balde,84000000,3,2,169301220,337301234,56956.420324
Radixsort C.,84000000,3,2,0,1512000000,7734.257717
Radixsort B.,84000000,3,2,0,1512000000,180339.722390
Shellsort,84000000,3,3,3706294850,5474501602,12162.317618
Mergesort,84000000,3,3,2106831630,4370255624,8886.649997
Quicksort,84000000,3,3,4279830498,8449242048,11257.949088
Heapsort,84000000,3,3,4108982590,6415473882,29985.605044
Contagem,84000000,3,3,83999999,168000016,4350.495746
Balde,84000000,3,3,169301211,337301228,57188.788931
Radixsort C.,84000000,3,3,0,1512000000,7730.938252
Radixsort B.,84000000,3,3,0,1512000000,180383.187495
Shellsort,85000000,1,1,1750667902,3501335804,1495.703054
Mergesort,85000000,1,1,1103819904,3349602176,1850.902629
Quicksort,85000000,1,1,4642834059,9192651815,7882.722972
Heapsort,85000000,1,1,4300175598,6705263394,6603.336368
Contagem,85000000,1,1,84999999,254999999,557.125271
Balde,85000000,1,1,169999999,424999999,3278.768559
Radixsort C.,85000000,1,1,0,1530000000,7707.724024
Radixsort B.,85000000,1,1,0,1530000000,95489.179238
Shellsort,85000000,1,2,1750667902,3501335804,1492.881646
Mergesort,85000000,1,2,1103819904,3349602176,1823.441282
Quicksort,85000000,1,2,4435010193,8770864279,7948.381728
Heapsort,85000000,1,2,4300175598,6705263394,6600.610399
Contagem,85000000,1,2,84999999,254999999,558.343179
Balde,85000000,1,2,169999999,424999999,3278.459114
Radixsort C.,85000000,1,2,0,1530000000,7692.022506
Radixsort B.,85000000,1,2,0,1530000000,95275.503804
Shellsort,85000000,1,3,1750667902,3501335804,1491.953964
Mergesort,85000000,1,3,1103819904,3349602176,1819.621567
Quicksort,85000000,1,3,4338273165,8786486535,8050.542853
Heapsort,85000000,1,3,4300175598,6705263394,6548.867149
Contagem,85000000,1,3,84999999,254999999,556.673583
Balde,85000000,1,3,169999999,424999999,3281.195554
Radixsort C.,85000000,1,3,0,1530000000,7719.133901
Radixsort B.,85000000,1,3,0,1530000000,95522.067269
Shellsort,85000000,2,1,2400198325,4190334594,1901.022367
Mergesort,85000000,2,1,1141962368,4491564544,2257.482094
Quicksort,85000000,2,1,4449639657,8810533781,7834.586451
Heapsort,85000000,2,1,4039899822,6314849730,7070.351900
Contagem,85000000,2,1,84999999,170000000,576.409103
Balde,85000000,2,1,169999999,340000000,3016.296364
Radixsort C.,85000000,2,1,0,1530000000,9352.970346
Radixsort B.,85000000,2,1,0,1530000000,126123.605908
Shellsort,85000000,2,2,2400198325,4190334594,1875.477537
Mergesort,85000000,2,2,1141962368,4491564544,2263.838584
Quicksort,85000000,2,2,4277719813,8570511905,8224.252451
Heapsort,85000000,2,2,4039899822,6314849730,7074.581518
Contagem,85000000,2,2,84999999,170000000,577.446643
Balde,85000000,2,2,169999999,340000000,3152.709377
Radixsort C.,85000000,2,2,0,1530000000,9334.278010
Radixsort B.,85000000,2,2,0,1530000000,126309.743731
Shellsort,85000000,2,3,2400198325,4190334594,1875.584617
Mergesort,85000000,2,3,1141962368,4491564544,2264.505145
Quicksort,85000000,2,3,4440521749,8914672553,7790.550180
Heapsort,85000000,2,3,4039899822,6314849730,7091.505920
Contagem,85000000,2,3,84999999,170000000,578.324812
Balde,85000000,2,3,169999999,340000000,3111.004583
Radixsort C.,85000000,2,3,0,1530000000,9341.831097
Radixsort B.,85000000,2,3,0,1530000000,126120.151568
Shellsort,85000000,3,1,3753586959,5544303828,12329.783410
Mergesort,85000000,3,1,2133418040,4425165976,9003.643465
Quicksort,85000000,3,1,4374843253,8549994604,11424.979080
Heapsort,85000000,3,1,4160981594,6496472388,30432.104669
Contagem,85000000,3,1,84999999,170000017,4337.976332
Balde,85000000,3,1,171257751,341257769,58142.781732
Radixsort C.,85000000,3,1,0,1530000000,7858.796206
Radixsort B.,85000000,3,1,0,1530000000,184205.813023
Shellsort,85000000,3,2,3754000730,5544715491,12300.511311
Mergesort,85000000,3,2,2133424885,4425174681,9047.114398
Quicksort,85000000,3,2,4294190271,8400197460,11493.070000
Heapsort,85000000,3,2,4160967148,6496450719,30506.422905
Contagem,85000000,3,2,84999999,170000014,4385.623195
Balde,85000000,3,2,171260455,341260470,58085.264584
Radixsort C.,85000000,3,2,0,1530000000,7862.349124
Radixsort B.,85000000,3,2,0,1530000000,182912.122580
Shellsort,85000000,3,3,3753972337,5544692483,12343.971472
Mergesort,85000000,3,3,2133414441,4425180407,9018.131380
Quicksort,85000000,3,3,4249271631,8348136576,11432.390382
Heapsort,85000000,3,3,4160958080,6496437117,30391.769906
Contagem,85000000,3,3,84999999,170000023,4407.299325
Balde,85000000,3,3,171259634,341259658,58003.573242
Radixsort C.,85000000,3,3,0,1530000000,7848.238757
Radixsort B.,85000000,3,3,0,1530000000,182569.305726
Shellsort,86000000,1,1,1772667902,3545335804,1514.445511
Mergesort,86000000,1,1,1116900416,3390682688,1857.624913
Quicksort,86000000,1,1,4367759558,8755081925,8219.928894
Heapsort,86000000,1,1,4353824582,6788736870,6663.063272
Contagem,86000000,1,1,85999999,257999999,559.741115
Balde,86000000,1,1,171999999,429999999,3290.662968
Radixsort C.,86000000,1,1,0,1548000000,7777.971143
Radixsort B.,86000000,1,1,0,1548000000,75224.844306
Shellsort,86000000,1,2,1772667902,3545335804,1514.640386
Mergesort,86000000,1,2,1116900416,3390682688,1862.841239
Quicksort,86000000,1,2,4392957927,8820774476,8195.816668
Heapsort,86000000,1,2,4353824582,6788736870,6619.553792
Contagem,86000000,1,2,85999999,257999999,556.277888
Balde,86000000,1,2,171999999,429999999,3289.074996
Radixsort C.,86000000,1,2,0,1548000000,7815.390684
Radixsort B.,86000000,1,2,0,1548000000,75505.471476
Shellsort,86000000,1,3,1772667902,3545335804,1512.488786
Mergesort,86000000,1,3,1116900416,3390682688,1863.915887
Quicksort,86000000,1,3,4442535880,8800558087,8013.971045
Heapsort,86000000,1,3,4353824582,6788736870,6675.220922
Contagem,86000000,1,3,85999999,257999999,560.688414
Balde,86000000,1,3,171999999,429999999,3307.986819
Radixsort C.,86000000,1,3,0,1548000000,7792.152474
Radixsort B.,86000000,1,3,0,1548000000,75324.652363
Shellsort,86000000,2,1,2402178595,4214419442,1904.622820
Mergesort,86000000,2,1,1156881856,4547564544,2291.033475
Quicksort,86000000,2,1,4601915536,9231991116,8091.948512
Heapsort,86000000,2,1,4090779206,6394168806,7177.574886
Contagem,86000000,2,1,85999999,172000000,588.537286
Balde,86000000,2,1,171999999,344000000,3074.775740
Radixsort C.,86000000,2,1,0,1548000000,9470.206481
Radixsort B.,86000000,2,1,0,1548000000,107001.245347
Shellsort,86000000,2,2,2402178595,4214419442,1910.367071
Mergesort,86000000,2,2,1156881856,4547564544,2290.911490
Quicksort,86000000,2,2,4489382192,8817644106,8286.551865
Heapsort,86000000,2,2,4090779206,6394168806,7168.965909
Contagem,86000000,2,2,85999999,172000000,592.454173
Balde,86000000,2,2,171999999,344000000,3057.826711
Radixsort C.,86000000,2,2,0,1548000000,9456.781476
Radixsort B.,86000000,2,2,0,1548000000,107048.690073
Shellsort,86000000,2,3,2402178595,4214419442,1913.727454
Mergesort,86000000,2,3,1156881856,4547564544,2288.412465
Quicksort,86000000,2,3,4407277409,8791570210,8240.904844
Heapsort,86000000,2,3,4090779206,6394168806,7159.291184
Contagem,86000000,2,3,85999999,172000000,591.713220
Balde,86000000,2,3,171999999,344000000,3056.354647
Radixsort C.,86000000,2,3,0,1548000000,9456.897517
Radixsort B.,86000000,2,3,0,1548000000,107100.858757
Shellsort,86000000,3,1,3800682083,5613941952,12453.068207
Mergesort,86000000,3,1,2160020668,4480149454,9079.680740
Quicksort,86000000,3,1,4502349803,8897596408,11549.935256
Heapsort,86000000,3,1,4212957534,6577436298,31124.918482
Contagem,86000000,3,1,85999999,172000013,4392.082220
Balde,86000000,3,1,173217091,345217105,58597.357645
Radixsort C.,86000000,3,1,0,1548000000,7922.086168
Radixsort B.,86000000,3,1,0,1548000000,186549.148760
Shellsort,86000000,3,2,3800085136,5613353413,12441.640373
Mergesort,86000000,3,2,2160014963,4480145648,9034.559226
Quicksort,86000000,3,2,4428026513,8641672264,11724.008710
Heapsort,86000000,3,2,4212944718,6577417074,30924.489948
Contagem,86000000,3,2,85999999,172000021,4450.808139
Balde,86000000,3,2,173212968,345212990,58828.625411
Radixsort C.,86000000,3,2,0,1548000000,7926.476000
Radixsort B.,86000000,3,2,0,1548000000,185594.297218
Shellsort,86000000,3,3,3800059337,5613320332,12465.657007
Mergesort,86000000,3,3,2160019256,4480152074,9116.916390
Quicksort,86000000,3,3,4364689750,8586831054,11630.826928
Heapsort,86000000,3,3,4212965266,6577447896,31040.656491
Contagem,86000000,3,3,85999999,172000017,4545.971273
Balde,86000000,3,3,173215765,345215783,58537.009308
Radixsort C.,86000000,3,3,0,1548000000,7946.580243
Radixsort B.,86000000,3,3,0,1548000000,185505.416721
Shellsort,87000000,1,1,1794667902,3589335804,1533.800678
Mergesort,87000000,1,1,1129869376,3431651648,1879.847494
Quicksort,87000000,1,1,4468037328,8899787221,8058.299411
Heapsort,87000000,1,1,4407473446,6872210166,6722.357930
Contagem,87000000,1,1,86999999,260999999,565.175824
Balde,87000000,1,1,173999999,434999999,3371.448483
Radixsort C.,87000000,1,1,0,1566000000,7884.966956
Radixsort B.,87000000,1,1,0,1566000000,97473.245551
Shellsort,87000000,1,2,1794667902,3589335804,1535.764729
Mergesort,87000000,1,2,1129869376,3431651648,1880.937091
Quicksort,87000000,1,2,4454177536,8970708359,8092.628877
Heapsort,87000000,1,2,4407473446,6872210166,6783.654606
Contagem,87000000,1,2,86999999,260999999,566.386046
Balde,87000000,1,2,173999999,434999999,3347.444715
Radixsort C.,87000000,1,2,0,1566000000,7894.932421
Radixsort B.,87000000,1,2,0,1566000000,97472.398621
Shellsort,87000000,1,3,1794667902,3589335804,1539.055748
Mergesort,87000000,1,3,1129869376,3431651648,1867.318219
Quicksort,87000000,1,3,4463806086,8937792896,8168.613002
Heapsort,87000000,1,3,4407473446,6872210166,6733.979086
Contagem,87000000,1,3,86999999,260999999,567.686109
Balde,87000000,1,3,173999999,434999999,3333.201371
Radixsort C.,87000000,1,3,0,1566000000,7892.722643
Radixsort B.,87000000,1,3,0,1566000000,97463.395160
Shellsort,87000000,2,1,2421381139,4256634976,1928.410181
Mergesort,87000000,2,1,1171912896,4603564544,2317.296059
Quicksort,87000000,2,1,4408166568,8876943259,8026.440032
Heapsort,87000000,2,1,4141199250,6472798872,7256.678124
Contagem,87000000,2,1,86999999,174000000,585.661785
Balde,87000000,2,1,173999999,348000000,3105.881309
Radixsort C.,87000000,2,1,0,1566000000,9572.673592
Radixsort B.,87000000,2,1,0,1566000000,131836.569277
Shellsort,87000000,2,2,2421381139,4256634976,1922.166987
Mergesort,87000000,2,2,1171912896,4603564544,2284.155989
Quicksort,87000000,2,2,4527607515,9005883334,8138.836611
Heapsort,87000000,2,2,4141199250,6472798872,7247.166758
Contagem,87000000,2,2,86999999,174000000,587.444713
Balde,87000000,2,2,173999999,348000000,3095.299551
Radixsort C.,87000000,2,2,0,1566000000,9527.622733
Radixsort B.,87000000,2,2,0,1566000000,130366.480341
Shellsort,87000000,2,3,2421381139,4256634976,1921.208915
Mergesort,87000000,2,3,1171912896,4603564544,2281.379052
Quicksort,87000000,2,3,4554660323,9074522694,8238.840193
Heapsort,87000000,2,3,4141199250,6472798872,7250.647819
Contagem,87000000,2,3,86999999,174000000,578.345352
Balde,87000000,2,3,173999999,348000000,3093.518767
Radixsort C.,87000000,2,3,0,1566000000,9561.672489
Radixsort B.,87000000,2,3,0,1566000000,129457.141199
Shellsort,87000000,3,1,3847021884,5682835524,12620.964140
Mergesort,87000000,3,1,2186625855,4535161405,9238.745585
Quicksort,87000000,3,1,4363251764,8773779885,11708.639408
Heapsort,87000000,3,1,4264992616,6658488921,31431.759835
Contagem,87000000,3,1,86999999,174000017,4522.870819
Balde,87000000,3,1,175162989,349163007,59413.386297
Radixsort C.,87000000,3,1,0,1566000000,8005.615632
Radixsort B.,87000000,3,1,0,1566000000,190056.843772
Shellsort,87000000,3,2,3847241534,5683050674,12609.819388
Mergesort,87000000,3,2,2186628428,4535153043,9262.523675
Quicksort,87000000,3,2,4323352823,8522376588,11809.396295
Heapsort,87000000,3,2,4264975532,6658463295,31322.923053
Contagem,87000000,3,2,86999999,174000022,4461.295808
Balde,87000000,3,2,175162789,349162812,59545.185716
Radixsort C.,87000000,3,2,0,1566000000,8041.074254
Radixsort B.,87000000,3,2,0,1566000000,188251.723297
Shellsort,87000000,3,3,3847593032,5683407511,12617.792293
Mergesort,87000000,3,3,2186604397,4535145010,9260.780466
Quicksort,87000000,3,3,4421417369,8674205483,11745.466463
Heapsort,87000000,3,3,4264979148,6658468719,31545.839327
Contagem,87000000,3,3,86999999,174000014,4499.062008
Balde,87000000,3,3,175163517,349163532,59053.207279
Radixsort C.,87000000,3,3,0,1566000000,8005.296193
Radixsort B.,87000000,3,3,0,1566000000,187198.723014
Shellsort,88000000,1,1,1816667902,3633335804,1547.962837
Mergesort,88000000,1,1,1143756032,3473538304,1902.076797
Quicksort,88000000,1,1,4623466173,9260849203,8219.825715
Heapsort,88000000,1,1,4461122426,6955683636,6791.495443
Contagem,88000000,1,1,87999999,263999999,569.289591
Balde,88000000,1,1,175999999,439999999,3384.233346
Radixsort C.,88000000,1,1,0,1584000000,8008.037695
Radixsort B.,88000000,1,1,0,1584000000,69684.071916
Shellsort,88000000,1,2,1816667902,3633335804,1557.246509
Mergesort,88000000,1,2,1143756032,3473538304,1927.696051
Quicksort,88000000,1,2,4429363282,8857072473,8128.459784
Heapsort,88000000,1,2,4461122426,6955683636,6795.452107
Contagem,88000000,1,2,87999999,263999999,573.810643
Balde,88000000,1,2,175999999,439999999,3368.149104
Radixsort C.,88000000,1,2,0,1584000000,7981.440714
Radixsort B.,88000000,1,2,0,1584000000,69731.923438
Shellsort,88000000,1,3,1816667902,3633335804,1466.945518
Mergesort,88000000,1,3,1143756032,3473538304,1901.789558
Quicksort,88000000,1,3,4846997255,9455938510,8242.784228
Heapsort,88000000,1,3,4461122426,6955683636,6779.474112
Contagem,88000000,1,3,87999999,263999999,567.619997
Balde,88000000,1,3,175999999,439999999,3485.043878
Radixsort C.,88000000,1,3,0,1584000000,8002.571872
Radixsort B.,88000000,1,3,0,1584000000,69641.414657
Shellsort,88000000,2,1,2493807155,4353008964,1906.372769
Mergesort,88000000,2,1,1186026240,4659564544,2316.985405
Quicksort,88000000,2,1,4556463476,9001826201,8303.271086
Heapsort,88000000,2,1,4192574194,6552861288,7320.473583
Contagem,88000000,2,1,87999999,176000000,603.280719
Balde,88000000,2,1,175999999,352000000,3107.318359
Radixsort C.,88000000,2,1,0,1584000000,9693.562589
Radixsort B.,88000000,2,1,0,1584000000,105514.652659
Shellsort,88000000,2,2,2493807155,4353008964,1956.156071
Mergesort,88000000,2,2,1186026240,4659564544,2363.181188
Quicksort,88000000,2,2,4564711419,9152647020,8199.347895
Heapsort,88000000,2,2,4192574194,6552861288,7326.695918
Contagem,88000000,2,2,87999999,176000000,603.406115
Balde,88000000,2,2,175999999,352000000,3143.872129
Radixsort C.,88000000,2,2,0,1584000000,9671.845160
Radixsort B.,88000000,2,2,0,1584000000,106625.390965
Shellsort,88000000,2,3,2493807155,4353008964,1981.414025
Mergesort,88000000,2,3,1186026240,4659564544,2466.065740
Quicksort,88000000,2,3,4690545116,9186145874,8495.450186
Heapsort,88000000,2,3,4192574194,6552861288,7529.381537
Contagem,88000000,2,3,87999999,176000000,603.825491
Balde,88000000,2,3,175999999,352000000,3133.440994
Radixsort C.,88000000,2,3,0,1584000000,9681.422869
Radixsort B.,88000000,2,3,0,1584000000,106469.296723
Shellsort,88000000,3,1,3894377420,5752729087,12773.004043
Mergesort,88000000,3,1,2213227397,4590217763,9388.237869
Quicksort,88000000,3,1,4358719119,8705388096,11789.547704
Heapsort,88000000,3,1,4317064146,6739596216,31808.525124
Contagem,88000000,3,1,87999999,176000019,4517.080484
Balde,88000000,3,1,177112054,353112074,60693.237011
Radixsort C.,88000000,3,1,0,1584000000,8122.530057
Radixsort B.,88000000,3,1,0,1584000000,192409.675084
Shellsort,88000000,3,2,3893734911,5752096677,12792.315333
Mergesort,88000000,3,2,2213221090,4590208696,9366.539475
Quicksort,88000000,3,2,4441375034,8668419678,11798.383203
Heapsort,88000000,3,2,4317057430,6739586142,31746.493802
Contagem,88000000,3,2,87999999,176000016,4622.414751
Balde,88000000,3,2,177111824,353111841,60614.718432
Radixsort C.,88000000,3,2,0,1584000000,8123.265210
Radixsort B.,88000000,3,2,0,1584000000,191822.075116
Shellsort,88000000,3,3,3894088589,5752456859,12779.340536
